服务,接口,pv
service-uic,/user/get/62818175801,2
service-uic,/user/get/85390256242689,1
service-uic,/user/get/136189234381602,7
service-uic,/user/get/33569904901,1
service-uic,/user/get/104319768201,8
service-uic,/user/get/129001596387332,3
service-uic,/user/get/28146453401,14
service-uic,/user/get/136826182501,7
service-uic,/user/get/104658236080130,11
service-uic,/user/get/115800968001,7
service-uic,/user/get/2624773463,3
service-uic,/user/get/82804812283908,4
service-uic,/user/get/95412373684234,17
service-uic,/user/get/133104640983042,1
service-uic,/user/get/131513943326723,8
service-uic,/user/get/136018031280129,8
service-uic,/user/get/129333286404097,9
service-uic,/user/get/119769876901,2
service-uic,/user/get/43051735318529,1
service-uic,/user/get/33292405001,3
service-uic,/app/xzfk/android/6.33.01/my/appSetting,28
service-uic,/user/get/147306287997,8
service-uic,/app/xzfk/ios/6.30.00/my/editProfile,8
service-uic,/user/get/14083233401,1
service-uic,/user/get/133330669666308,1
service-uic,/user/get/100629331501,2
service-uic,/user/get/85782651401,21
service-uic,/user/get/135019530289154,4
service-uic,/user/get/130835648610308,23
service-uic,/user/get/22697666412545,3
service-uic,/app/xzfk/ios/6.27.00/user/QuickSendSmsCode,1
service-uic,/user/get/57446789545988,59
service-uic,/user/get/133654008299522,4
service-uic,/user/get/1227323805,1
service-uic,/user/get/109681344301,2
service-uic,/user/get/84768895008769,18
service-uic,/user/get/28429389135876,11
service-uic,/user/get/134457259982849,6
service-uic,/user/get/19421596745732,1
service-uic,/user/get/135564624658435,2
service-uic,/user/get/134715726626818,24
service-uic,/user/get/120987463601,4
service-uic,/user/get/1160417505,7
service-uic,/user/get/114001550508035,15
service-uic,/user/get/135773234659331,3
service-uic,/user/get/19047076701,1
service-uic,/user/get/134888558952450,5
service-uic,/user/get/135563399135236,5
service-uic,/user/get/135472992223233,4
service-uic,/user/get/87478018244612,1
service-uic,/user/get/18625175748610,2
service-uic,/user/get/96740434101,3
service-uic,/user/get/128977035329538,2
service-uic,/user/get/103634883313667,2
service-uic,/user/get/97078591201,7
service-uic,/user/get/134312889155585,9
service-uic,/user/get/109136356901,1
service-uic,/user/get/32207601501,5
service-uic,/user/get/134191705489410,17
service-uic,/user/get/98203075346433,1
service-uic,/user/get/127431497744387,2
service-uic,/user/get/108976269201,1
service-uic,/user/get/80226814525443,1
service-uic,/user/get/134394981122852,7
service-uic,/user/get/37922599201,5
service-uic,/user/get/121713535801,1
service-uic,/user/get/135167321047043,2
service-uic,/user/get/110491905901,2
service-uic,/user/get/110295282601,27
service-uic,/user/get/135752087502851,1
service-uic,/user/get/14226179701,3
service-uic,/user/get/141914523497,1
service-uic,/user/get/106305551001,3
service-uic,/user/get/85264347693058,4
service-uic,/user/get/100844991414275,1
service-uic,/user/get/134647549526100,1
service-uic,/user/get/135066349993987,10
service-uic,/user/get/106567335801,1
service-uic,/user/get/9977743959,2
service-uic,/user/get/6325452315,2
service-uic,/user/get/122164490010628,6
service-uic,/user/get/36053471201,3
service-uic,/user/get/41787801206788,2
service-uic,/user/get/67041378435075,5
service-uic,/user/get/27663645540355,8
service-uic,/app/xzfk/android/6.33.10/user/maintainUserDeviceToken,39
service-uic,/user/get/34680387601,6
service-uic,/user/get/35709489701,2
service-uic,/user/get/105971939501,1
service-uic,/app/xzfk/android/6.34.00/my/editProfile,2
service-uic,/user/get/10386677959,1
service-uic,/user/get/94575728301,1
service-uic,/user/get/31109499101,5
service-uic,/user/get/36690835001,2
service-uic,/user/get/35547567401,2
service-uic,/user/get/103384181801,8
service-uic,/user/get/28155954901,2
service-uic,/app/xzfk/ios/6.2.00/user/xztokenExchange,14
service-uic,/user/get/134021570101249,3
service-uic,/user/get/122191302101,7
service-uic,/user/get/72594069913601,1
service-uic,/userinvite/lastInviteInfo,439
service-uic,/user/get/74415228321793,4
service-uic,/user/get/1199600355,13
service-uic,/user/get/24559131901,3
service-uic,/user/get/107495819313153,1
service-uic,/user/get/135501488601,10
service-uic,/user/get/1626039935,6
service-uic,/user/get/15166234801,2
service-uic,/user/get/138086030988,19
service-uic,/user/get/100102101001,2
service-uic,/user/get/89588049903618,3
service-uic,/user/get/127997145901,1
service-uic,/user/get/125442696201,1
service-uic,/user/get/119282447801,1
service-uic,/user/get/113825409925121,3
service-uic,/user/get/53094983139331,6
service-uic,/user/get/123535930163204,3
service-uic,/user/get/135949881180163,1
service-uic,/user/get/38721928701,2
service-uic,/user/get/22452382601,15
service-uic,/user/get/86592245465089,2
service-uic,/user/get/38421318501,8
service-uic,/user/get/134878052483074,1
service-uic,/user/get/135084606226433,3
service-uic,/user/get/135469039878147,1
service-uic,/user/get/82965704474626,1
service-uic,/user/get/134569830907907,6
service-uic,/user/get/84936856436739,2
service-uic,/user/get/92297915701,2
service-uic,/user/get/20196086775810,2
service-uic,/user/get/4958474713,8
service-uic,/user/get/15993542279169,8
service-uic,/user/get/100280261601,3
service-uic,/user/get/135497998663683,1
service-uic,/user/get/135152967352322,4
service-uic,/user/get/27655400801,3
service-uic,/user/get/40429076901,5
service-uic,/user/get/27215660101,5
service-uic,/user/get/13637024481282,4
service-uic,/user/get/41580354863106,1
service-uic,/user/get/79858028511235,3
service-uic,/user/get/38231159101,12
service-uic,/user/get/36875577901,3
service-uic,/user/get/125923019701,1
service-uic,/user/get/83286644228100,3
service-uic,/user/get/102258733481986,3
service-uic,/user/get/136221169025027,8
service-uic,/user/get/133215722668034,4
service-uic,/user/get/110716481701,3
service-uic,/app/xzfk/html5/500/my/getlightcityslog,16
service-uic,/user/get/135016476311555,4
service-uic,/user/get/63892235801,3
service-uic,/user/get/135117259407363,4
service-uic,/user/get/100571474601,2
service-uic,/user/get/135827465961474,1
service-uic,/user/get/49983878856706,1
service-uic,/user/get/24204940101,8
service-uic,/user/get/135090125406210,4
service-uic,/user/get/134575896920067,8
service-uic,/user/get/131297441742849,5
service-uic,/user/get/61444569701,2
service-uic,/user/get/51101881597956,1
service-uic,/user/get/95461705777155,8
service-uic,/user/get/10870755359,16
service-uic,/user/get/97177510001,4
service-uic,/user/get/102578055401,1
service-uic,/app/xzfk/android/6.32.00/user/ChangeMobileInApp,28
service-uic,/user/get/26990524760081,1
service-uic,/user/get/124454172360708,2
service-uic,/user/get/131486930173955,5
service-uic,/user/get/135306926096385,6
service-uic,/user/get/45872707796996,3
service-uic,/user/get/144505916297,3
service-uic,/user/get/7569637415,14
service-uic,/user/get/135781739397121,7
service-uic,/user/get/135798580576258,1
service-uic,/user/get/134440824340564,2
service-uic,/user/get/30736310075394,5
service-uic,/app/xzfk/ios/6.33.01/my/appSetting,20
service-uic,/user/get/78746475298819,1
service-uic,/user/get/102953450101,15
service-uic,/user/get/125408064045058,2
service-uic,/user/get/116938678730755,6
service-uic,/user/get/107905323601,5
service-uic,/user/get/36915366201,8
service-uic,/user/get/97303430430721,1
service-uic,/user/get/94140101301,7
service-uic,/user/get/124217858195458,5
service-uic,/user/get/91974011401,5
service-uic,/user/get/78498481831938,6
service-uic,/user/get/115880750743554,5
service-uic,/user/get/30246549061636,5
service-uic,/user/get/9045389063,3
service-uic,/app/xzfk/ios/6.33.01/my/editProfile,956
service-uic,/user/get/101429623101,2
service-uic,/user/get/133238664200196,2
service-uic,/app/xzfk/android/6.10.01/user/maintainUserDeviceToken,5
service-uic,/user/get/116753389060097,3
service-uic,/app/xzfk/android/6.34.00/my/uploadHeadImg,1
service-uic,/user/get/18003760701,1
service-uic,/user/get/40763185601,25
service-uic,/user/get/94216644201,3
service-uic,/user/get/133957003509772,1
service-uic,/user/get/11102633659,12
service-uic,/user/get/76216431804417,5
service-uic,/app/xzfk/ios/6.7.01/user/xztokenExchange,1
service-uic,/app/xzfk/ios/6.30.10/my/NavCount,4737
service-uic,/user/get/94934070401,10
service-uic,/user/get/105465995329540,1
service-uic,/user/get/134584391434242,1
service-uic,/user/get/19041969242113,4
service-uic,/user/get/143024465897,1
service-uic,/user/get/102225256644611,10
service-uic,/user/get/106131283301,4
service-uic,/user/get/123368608366596,1
service-uic,/user/get/135988516225026,7
service-uic,/user/get/133290085842948,1
service-uic,/user/get/136126691016708,9
service-uic,/identify/getStudentIdentifyList,179
service-uic,/user/get/25087784601,4
service-uic,/user/get/136257232175106,3
service-uic,/user/get/129362731201,6
service-uic,/user/get/134447623569410,2
service-uic,/user/get/96379213709315,2
service-uic,/user/get/134613357821956,1
service-uic,/user/get/42030504901,11
service-uic,/user/get/104585452401,1
service-uic,/user/get/107770647201,1
service-uic,/user/get/127797112864771,6
service-uic,/user/get/116645396301,1
service-uic,/user/get/25595208201,4
service-uic,/user/get/134195338805249,1
service-uic,/user/get/111129241059332,6
service-uic,/user/get/107637979217921,1
service-uic,/user/get/96759797252100,2
service-uic,/user/get/112853602701,1
service-uic,/user/get/113537342201,8
service-uic,/user/get/5678800013,1
service-uic,/user/get/95806730101,7
service-uic,/user/get/135706488602628,1
service-uic,/user/get/17606134202372,5
service-uic,/user/get/36320766501,2
service-uic,/user/get/31303451801,4
service-uic,/user/get/38392554201,4
service-uic,/user/get/93836726501377,1
service-uic,/user/get/28875769101,7
service-uic,/user/get/23997325401,3
service-uic,/app/xzfk/ios/6.31.00/user/getMiniProgInfo,2
service-uic,/user/get/135947833311235,1
service-uic,/user/get/4795277413,1
service-uic,/user/get/129005436534785,2
service-uic,/user/get/134170016743426,2
service-uic,/user/get/118553870801,2
service-uic,/user/get/135727521726465,1
service-uic,/user/get/45105470767107,5
service-uic,/user/get/135136096813059,4
service-uic,/user/get/133656934612996,4
service-uic,/app/xzfk/ios/6.28.00/my/NavCount,447
service-uic,/user/get/96308331282434,1
service-uic,/user/get/28349107011588,15
service-uic,/app/xzfk/android/6.9.00/user/maintainUserDeviceToken,2
service-uic,/user/get/105472408158210,4
service-uic,/user/get/127566024401,3
service-uic,/user/get/1578256335,3
service-uic,/user/get/69199303016451,2
service-uic,/user/get/75316560396291,3
service-uic,/user/get/134909757489155,4
service-uic,/user/get/50785578123268,8
service-uic,/user/get/9825163859,4
service-uic,/user/get/134870847717377,13
service-uic,/user/get/135011341434883,7
service-uic,/user/get/105250692301,2
service-uic,/user/get/77811761545219,1
service-uic,/user/get/134846897979395,4
service-uic,/user/get/131694694760449,1
service-uic,/user/get/134725347049476,4
service-uic,/app/xzfk/ios/6.8.10/my/editProfile,6
service-uic,/user/get/117395467101,1
service-uic,/user/get/26212957001,4
service-uic,/user/get/30911665601,2
service-uic,/user/get/48517555683331,7
service-uic,/user/get/131425327501,2
service-uic,/user/get/110053864801,7
service-uic,/user/get/133956125065219,1
service-uic,/user/get/29014277601,1
service-uic,/user/get/153630922097,7
service-uic,/user/get/92010159276035,1
service-uic,/user/get/56421901139970,2
service-uic,/user/get/134832146087938,1
service-uic,/user/get/25492049100801,21
service-uic,/user/get/32709774701,2
service-uic,/user/get/135369438003204,8
service-uic,/user/get/101565341601,6
service-uic,/user/get/112291090201,5
service-uic,/user/get/23188624900099,21
service-uic,/user/get/96097379501,2
service-uic,/user/get/135734969499652,2
service-uic,/user/get/23662092615684,2
service-uic,/user/get/134644395701,1
service-uic,/app/xzfk/android/6.30.10/user/CheckMobileExist,134
service-uic,/user/get/131074778501,1
service-uic,/user/get/135092225441795,13
service-uic,/user/get/38899493109763,38
service-uic,/user/get/1927941171,7
service-uic,/user/get/97857095073794,5
service-uic,/user/get/34286049801,3
service-uic,/user/get/47438227301,5
service-uic,/user/get/135720263745538,3
service-uic,/browseHistory/info,100934
service-uic,/user/get/48951100440580,6
service-uic,/user/get/6524028515,6
service-uic,/user/get/88831319080962,12
service-uic,/user/get/136177380491266,1
service-uic,/user/get/76716896419842,4
service-uic,/user/get/30679776001,3
service-uic,/user/get/135080638414852,1
service-uic,/user/get/28557701601,2
service-uic,/app/xzfk/ios/6.32.01/my/editProfile,208
service-uic,/user/get/127820933890050,7
service-uic,/user/get/43757806701,7
service-uic,/user/get/135801888047105,8
service-uic,/user/get/38482968501,2
service-uic,/user/get/97296166901,3
service-uic,/app/xzfk/ios/6.20.00/user/xztokenExchange,33
service-uic,/user/get/73843409944579,13
service-uic,/user/get/90511378481153,17
service-uic,/user/get/132819712475137,5
service-uic,/user/get/124481550417924,3
service-uic,/user/get/143305361197,2
service-uic,/user/get/16638121801,3
service-uic,/user/get/128153187601,1
service-uic,/userfeedback/list,31
service-uic,/user/get/134811029864451,16
service-uic,/user/get/131922546917378,3
service-uic,/app/xzfk/ios/6.14.00/my/NavCount,16
service-uic,/user/get/111035334301,1
service-uic,/user/get/35795361401,4
service-uic,/user/get/135580577693699,17
service-uic,/app/xzfk/ios/6.30.10/user/resetUserInfo,1
service-uic,/user/get/135563683561473,5
service-uic,/user/get/115577132941314,1
service-uic,/app/xzfk/html5/500/My/UserIdentityAuth,425
service-uic,/user/get/16177027001,6
service-uic,/user/get/13731518201,5
service-uic,/user/get/69164882460675,3
service-uic,/user/get/110192218603524,3
service-uic,/user/get/40317247001,13
service-uic,/user/get/104245471701,1
service-uic,/user/get/134609764401,2
service-uic,/user/get/110976503382018,5
service-uic,/user/get/105851519001,1
service-uic,/user/get/104283507001,3
service-uic,/user/get/17145721001,1
service-uic,/user/get/20693473201,1
service-uic,/user/get/101365403301,1
service-uic,/user/get/109797565401,2
service-uic,/app/xzfk/android/6.27.00/my/NavCount,6
service-uic,/user/get/68485018025986,1
service-uic,/user/get/131251888717827,4
service-uic,/user/get/128452180836355,6
service-uic,/user/get/114636453838851,2
service-uic,/user/get/35416587701,9
service-uic,/user/get/82145450655745,1
service-uic,/user/get/132760286801,8
service-uic,/user/get/31523972301,2
service-uic,/user/get/96353168654340,8
service-uic,/goodLandlord/checkIsGoodLandlord,82868
service-uic,/user/get/50402595438593,19
service-uic,/user/get/125115145912321,5
service-uic,/user/get/34680107001,4
service-uic,/user/get/116828576601,6
service-uic,/user/get/135719813120003,4
service-uic,/user/get/35457301301,23
service-uic,/identify/getStudentIdentifyByUserId,1820490
service-uic,/user/get/97749435416580,8
service-uic,/user/get/37835856801,3
service-uic,/user/get/15909934201,2
service-uic,/user/get/121866730801,3
service-uic,/user/get/114933979001,4
service-uic,/user/get/133880026759172,3
service-uic,/user/get/132087145562113,5
service-uic,/user/get/94288375401,16
service-uic,/user/get/97721877790723,9
service-uic,/user/get/94352674652163,4
service-uic,/user/get/73675507499009,3
service-uic,/user/get/100410315501,3
service-uic,/user/get/135060844183553,9
service-uic,/user/get/7351718415,5
